TNS4	chr17	-	38657875
TNXA	chr6	-	31980800
TNXB	chr6_cox_hap2	-	3547777
TOB1	chr17	-	48945339
TOB1-AS1	chr17	+	48944039
TOB2	chr22	-	41842805
TOB2P1	chr6	-	28186707
TOE1	chr1	+	45805841
TOGARAM1	chr14	+	45431392
TOGARAM2	chr2	+	29204163
TOLLIP	chr11	-	1330862
TOLLIP-DT	chr11	+	1330937
TOM1	chr22	+	35695267
TOM1L1	chr17	+	52978212
TOM1L2	chr17	-	17875714
TOMM20	chr1	-	235292152
TOMM20L	chr14	+	58862647
TOMM22	chr22	+	39077961
TOMM34	chr20	-	43589038
TOMM40	chr19	+	45394510
TOMM40L	chr1	+	161195849
TOMM5	chr9	-	37592594
TOMM6	chr6	+	41755431
TOMM7	chr7	-	22862468
TOMM70	chr3	-	100119933
TOMT	chr11	+	71816969
TONSL	chr8	-	145669823
TONSL-AS1	chr8	+	145660550
TOP1	chr20	+	39657461
TOP1MT	chr8	-	144442147
TOP1P1	chr1	+	171308034
TOP1P2	chr22	+	25160467
TOP2A	chr17	-	38574148
TOP2B	chr3	-	25706398
TOP3A	chr17	-	18218308
TOP3B	chr22	-	22337184
TOPAZ1	chr3	+	44283377
TOPBP1	chr3	-	133380785
TOPORS	chr9	-	32552584
TOR1A	chr9	-	132586415
TOR1AIP1	chr1	+	179851419
TOR1AIP2	chr1	-	179846938
TOR1B	chr9	+	132565462
TOR2A	chr9	-	130497573
TOR3A	chr1	+	179051204
TOR4A	chr9	+	140172177
TOX	chr8	-	60031706
TOX-DT	chr8	+	60031768
TOX2	chr20	+	42543491
TOX3	chr16	-	52581714
TOX4	chr14	+	21945353
TP53	chr17	-	7590808
TP53AIP1	chr11	-	128812766
TP53BP1	chr15	-	43802838
TP53BP2	chr1	-	224033649
TP53I11	chr11	-	44972857
TP53I13	chr17	+	27895293
TP53I3	chr2	-	24307704
TP53INP1	chr8	-	95961606
TP53INP2	chr20	+	33292147
TP53RK	chr20	-	45318083
TP53TG1	chr7	-	86974808
TP53TG3	chr16	-	32687486
TP53TG3B	chr16	+	33262081
TP53TG3C	chr16	+	33205546
TP53TG3D	chr16	+	32264606
TP53TG3HP	chr16	-	34741541
TP53TG5	chr20	-	44006965
TP63	chr3	+	189314534
TP73	chr1	+	3569079
TP73-AS1	chr1	-	3663937
TPBG	chr6	+	83072699
TPBGL	chr11	+	74951818
TPCN1	chr12	+	113659268
TPCN2	chr11	+	68816399
TPD52	chr8	-	81083799
TPD52-MRPS28	chr8	-	81083799
TPD52L1	chr6	+	125474918
TPD52L2	chr20	+	62496622
TPD52L3	chr9	+	6328374
TPGS1	chr19	+	507496
TPGS2	chr18	-	34408965
TPH1	chr11	-	18067816
TPH2	chr12	+	72332624
TPI1	chr12	+	6976583
TPI1P2	chr7	+	128695276
TPI1P3	chr6	+	116359893
TPK1	chr7	-	144533146
TPM1	chr15	+	63334945
TPM1-AS	chr15	-	63341586
TPM2	chr9	-	35690053
TPM3	chr1	-	154164576
TPM3P9	chr19	+	53935226
TPM4	chr19	+	16178347
TPMT	chr6	-	18155400
TPO	chr2	+	1417234
TPP1	chr11	-	6640653
TPP2	chr13	+	103249335
TPPP	chr5	-	693467
TPPP2	chr14	+	21498375
TPPP3	chr16	-	67427401
TPR	chr1	-	186344385
TPRA1	chr3	-	127317074
TPRG1	chr3	+	188889759
TPRG1-AS1	chr3	-	188665428
TPRG1-AS2	chr3	-	188958383
TPRG1L	chr1	+	3541578
TPRKB	chr2	-	73964472
TPRN	chr9	-	140095193
TPRX1	chr19	-	48322308
TPRX2	chr19	+	48362491
TPRXL	chr3	+	13978806
TPSAB1	chr16	+	1290705
TPSB2	chr16	-	1280185
TPSD1	chr16	+	1306069
TPSG1	chr16	-	1275268
TPST1	chr7	+	65670320
TPST2	chr22	-	26986096
TPT1	chr13	-	45915318
TPT1-AS1	chr13	+	45915479
TPTE	chr21	-	10990874
TPTE2	chr13	-	20135714
TPTE2P1	chr13	-	25542607
TPTE2P3	chr13	+	53063127
TPTE2P5	chr13	-	41495886
TPTE2P6	chr13	+	25154345
TPTEP1	chr22	+	17082800
TPTEP2	chr22	-	38794931
TPTEP2-CSNK1E	chr22	-	38794920
TPX2	chr20	+	30327092
TRA2A	chr7	-	23571600
TRA2B	chr3	-	185655802
TRABD	chr22	+	50624341
TRABD2A	chr2	-	85108208
TRABD2B	chr1	-	48463057
TRADD	chr16	-	67193812
TRAF1	chr9	-	123691449
TRAF2	chr9	+	139780967
TRAF3	chr14	+	103243785
TRAF3IP1	chr2	+	239229158
TRAF3IP2	chr6	-	111927081
TRAF3IP2-AS1	chr6	+	111804674
TRAF3IP3	chr1	+	209929397
TRAF4	chr17	+	27071028
TRAF5	chr1	+	211499976
TRAF6	chr11	-	36531822
TRAF7	chr16	+	2205782
TRAFD1	chr12	+	112563363
TRAIP	chr3	-	49893997
TRAK1	chr3	+	42128691
TRAK2	chr2	-	202316181
TRAM1	chr8	-	71520651
TRAM1L1	chr4	-	118006732
TRAM2	chr6	-	52441858
TRAM2-AS1	chr6	+	52441999
TRANK1	chr3	-	36986545
TRAP1	chr16	-	3767525
TRAPPC1	chr17	-	7835317
TRAPPC10	chr21	+	45432189
TRAPPC11	chr4	+	184580445
TRAPPC12	chr2	+	3383464
TRAPPC12-AS1	chr2	-	3487024
TRAPPC13	chr5	+	64920853
TRAPPC14	chr7	-	99756346
TRAPPC2	chrX	-	13752739
TRAPPC2B	chr19	+	57874918
TRAPPC2L	chr16	+	88922627
TRAPPC3	chr1	-	36621654
TRAPPC3L	chr6	-	116866847
TRAPPC4	chr11	+	118889475
TRAPPC5	chr19	+	7745718
TRAPPC6A	chr19	-	45681495
TRAPPC6B	chr14	-	39639537
TRAPPC8	chr18	-	29523091
TRAPPC9	chr8	-	141468678
TRARG1	chr17	+	1182955
TRAT1	chr3	+	108541632
TRD-AS1	chr14	-	22951948
TRDMT1	chr10	-	17243671
TRDN	chr6	-	123958095
TRDN-AS1	chr6	+	123760748
TREH	chr11_jh720443_fix	-	305088
TREM1	chr6	-	41254420
TREM2	chr6	-	41130854
TREML1	chr6	-	41122087
TREML2	chr6	-	41168887
TREML3P	chr6	-	41185685
TREML4	chr6	+	41196086
TREML5P	chr6	+	41217114
TRERF1	chr6	-	42419962
TRERNA1	chr20	-	48658166
TREX1	chr3	+	48507228
TREX2	chrX	-	152711514
TRG-AS1	chr7	+	38381177
TRH	chr3	+	129693562
TRHDE	chr12	+	72666149
TRHDE-AS1	chr12	-	72667289
TRHR	chr8	+	110098813
TRIAP1	chr12	-	120884187
TRIB1	chr8	+	126442599
TRIB2	chr2	+	12857061
TRIB3	chr20	+	361403
TRIL	chr7	-	28997946
TRIM10	chr6_mcf_hap5	-	1510873
TRIM11	chr1	-	228594536
TRIM13	chr13	+	50571177
TRIM14	chr9	-	100881504
TRIM15	chr6	+	30131322
TRIM16	chr17	-	15587625
TRIM16L	chr17	+	18601310
TRIM17	chr1	-	228604562
TRIM2	chr4	+	154073314
TRIM21	chr11	-	4414932
TRIM22	chr11	+	5711019
TRIM23	chr5	-	64920160
TRIM24	chr7	+	138145003
TRIM25	chr17	-	54991410
TRIM26	chr6_qbl_hap6	-	1474104
TRIM27	chr6_cox_hap2	-	414790
TRIM28	chr19	+	59055430
TRIM29	chr11	-	120008821
TRIM3	chr11	-	6495689
TRIM31	chr6_cox_hap2	-	1592995
TRIM31-AS1	chr6_cox_hap2	+	1585138
TRIM32	chr9	+	119449583
TRIM33	chr1	-	115053824
TRIM34	chr11	+	5641173
TRIM35	chr8	-	27168789
TRIM36	chr5	-	114515991
TRIM37	chr17	-	57184241
TRIM38	chr6	+	25963029
TRIM39	chr6_qbl_hap6	+	1587139
TRIM39-RPP21	chr6_mann_hap4	+	1645156
TRIM4	chr7	-	99517153
TRIM40	chr6_cox_hap2	+	1616050
TRIM41	chr5	+	180650280
TRIM42	chr3	+	140396905
TRIM43	chr2	+	96257748
TRIM43B	chr2	-	96150502
TRIM44	chr11	+	35684322
TRIM45	chr1	-	117664371
TRIM46	chr1	+	155146324
TRIM47	chr17	-	73874662
TRIM48	chr11	+	55029630
TRIM49	chr11	-	89541743
TRIM49B	chr11	+	49050374
TRIM49C	chr11	+	89764273
TRIM49D1	chr11	-	89655413
TRIM49D2	chr11	+	89657231
TRIM5	chr11	-	5706304
TRIM50	chr7	-	72742085
TRIM51	chr11	+	55650772
TRIM51EP	chr11	-	89724838
TRIM51G	chr11	-	49005437
TRIM51HP	chr11	-	55065708
TRIM52	chr5	-	180688144
TRIM52-AS1	chr5	+	180688212
TRIM53AP	chr11	-	89735676
TRIM54	chr2	+	27505296
TRIM55	chr8	+	67039363
TRIM56	chr7	+	100728761
TRIM58	chr1	+	248020488
TRIM59	chr3	-	160167574
TRIM59-IFT80	chr3	-	160203535
TRIM6	chr11	+	5617340
TRIM6-TRIM34	chr11	+	5617866
TRIM60	chr4	+	165953150
TRIM61	chr4	-	165898809
TRIM62	chr1	-	33647644
TRIM63	chr1	-	26394121
TRIM64	chr11	+	89699204
TRIM64B	chr11	-	89611655
TRIM64C	chr11	-	49080664
TRIM65	chr17	-	73893032
TRIM66	chr11	-	8704778
TRIM67	chr1	+	231297803
TRIM67-AS1	chr1	-	231323373
TRIM68	chr11	-	4629461
TRIM69	chr15	+	45028725
TRIM7	chr5	-	180632196
TRIM71	chr3	+	32859488
TRIM72	chr16	+	31225439
TRIM73	chr7	+	75024902
TRIM74	chr7	-	72439997
TRIM75	chr4	+	165975017
TRIM77	chr11	+	89443466
TRIM8	chr10	+	104404235
TRIM9	chr14	-	51561823
TRIML1	chr4	+	189060594
TRIML2	chr4	-	189030757
TRIO	chr5	+	14143450
TRIOBP	chr22	+	38093054
TRIP10	chr19	+	6739690
TRIP11	chr14	-	92506403
TRIP12	chr2	-	230786725
TRIP13	chr5	+	892998
TRIP4	chr15	+	64680034
TRIP6	chr7	+	100465008
TRIQK	chr8	-	93978372
TRIR	chr19	-	12845498
TRIT1	chr1	-	40349176
TRMO	chr9	-	100684782
TRMT1	chr19	-	13227554
TRMT10A	chr4	-	100485196
TRMT10B	chr9	+	37753801
TRMT10C	chr3	+	101280711
TRMT11	chr6	+	126307685
TRMT112	chr11	-	64086068
TRMT12	chr8	+	125463060
TRMT13	chr1	+	100598718
TRMT1L	chr1	-	185126230
TRMT2A	chr22	-	20104749
TRMT2B	chrX	-	100307100
TRMT44	chr4	+	8442503
TRMT5	chr14	-	61448408
TRMT6	chr20	-	5931179
TRMT61A	chr14	+	103995532
TRMT61B	chr2	-	29093175
TRMT9B	chr8	+	12803181
TRMU	chr22	+	46731610
TRNAU1AP	chr1	+	28879596
TRNP1	chr1	+	27320182
TRNT1	chr3	+	3168623
TRO	chrX	+	54947256
TROAP	chr12	+	49717037
TROAP-AS1	chr12	-	49718359
TRPA1	chr8	-	72987819
TRPC1	chr3	+	142442875
TRPC2	chr11	+	3647689
TRPC3	chr4	-	122873215
TRPC4	chr13	-	38443909
TRPC4AP	chr20	-	33680610
TRPC5	chrX	-	111326004
TRPC5OS	chrX	+	111119278
TRPC6	chr11	-	101454738
TRPC7	chr5	-	135701233
TRPC7-AS1	chr5	+	135549735
TRPC7-AS2	chr5	+	135562342
TRPM1	chr15	-	31453363
TRPM2	chr21	+	45773503
TRPM2-AS	chr21	-	45845446
TRPM3	chr9	-	74061887
TRPM4	chr19	+	49661048
TRPM5	chr11	-	2465744
TRPM6	chr9	-	77502837
TRPM7	chr15	-	50978994
TRPM8	chr2	+	234826017
TRPS1	chr8	-	116681202
TRPT1	chr11	-	63993658
TRPV1	chr17	-	3512705
TRPV2	chr17	+	16318884
TRPV3	chr17	-	3461106
TRPV4	chr12	-	110271203
TRPV5	chr7	-	142630843
TRPV6	chr7_gl582971_fix	-	1088856
TRRAP	chr7	+	98476154
TRUB1	chr10	+	116697953
TRUB2	chr9	-	131084726
TSACC	chr1	+	156307104
TSBP1	chr6_mann_hap4	-	3682519
TSBP1-AS1	chr6_mann_hap4	+	3565773
TSC1	chr9	-	135820003
TSC2	chr16	+	2097985
TSC22D1	chr13	-	45150701
TSC22D1-AS1	chr13	+	45150031
TSC22D2	chr3	+	150126084
TSC22D3	chrX	-	107019218
TSC22D4	chr7	-	100076837
TSC22D4-C7ORF61	chr7	-	100076837
TSEN15	chr1	+	184020863
TSEN2	chr3	+	12525978
TSEN34	chr19	+	54694194
TSEN54	chr17	+	73512608
TSFM	chr12	+	58176569
TSG1	chr6	+	94416719
TSG101	chr11	-	18548489
TSGA10	chr2	-	99771405
TSGA10IP	chr11	+	65712950
TSGA13	chr7_jh636058_fix	-	366663
TSHB	chr1	+	115572446
TSHR	chr14	+	81421964
TSHZ1	chr18	+	72922751
TSHZ2	chr20	+	51588896
TSHZ3	chr19	-	31840342
TSIX	chrX	+	73012039
TSKS	chr19	-	50266563
TSKU	chr11	+	76493323
TSKU-AS1	chr11	-	76494106
TSL	chr7	+	27655592
TSLP	chr5	+	110405759
TSN	chr2	+	122513226
TSNARE1	chr8	-	143484543
TSNAX	chr1	+	231664414
TSNAX-DISC1	chr1	+	231664398
TSNAXIP1	chr16	+	67840791
TSPAN1	chr1	+	46640758
TSPAN10	chr17	+	79604221
TSPAN11	chr12	+	31079681
TSPAN12	chr7	-	120498198
TSPAN13	chr7	+	16793379
TSPAN14	chr10	+	82214065
TSPAN14-AS1	chr10	-	82295698
TSPAN15	chr10	+	71211220
TSPAN16	chr19	+	11406835
TSPAN17	chr5	+	176074484
TSPAN18	chr11	+	44748511
TSPAN19	chr12	-	85430055
TSPAN2	chr1	-	115632124
TSPAN3	chr15	-	77363451
TSPAN31	chr12	+	58138821
TSPAN32	chr11	+	2323242
TSPAN33	chr7	+	128784711
TSPAN4	chr11	+	842851
TSPAN5	chr4	-	99579762
TSPAN5-DT	chr4	+	99580052
TSPAN6	chrX	-	99892101
TSPAN7	chrX	+	38420794
TSPAN8	chr12	-	71551779
TSPAN9	chr12	+	3186544
TSPEAR	chr21	-	46131487
TSPEAR-AS1	chr21	+	45925926
TSPEAR-AS2	chr21	+	45937097
TSPO	chr22	+	43547564
TSPO2	chr6	+	41010205
TSPOAP1	chr17	-	56406156
TSPOAP1-AS1	chr17	+	56402810
TSPY1	chrY	+	9304563
TSPY10	chrY	+	9365488
TSPY2	chrY	+	6114263
TSPY26P	chr20	-	30778163
TSPY3	chrY	+	9236029
TSPY4	chrY	+	9175072
TSPY8	chrY	+	9195405
TSPY9	chrY	+	9324875
TSPYL1	chr6	-	116601093
TSPYL2	chrX	+	53111548
TSPYL4	chr6	-	116575238
TSPYL5	chr8	-	98290156
TSPYL6	chr2	-	54483366
TSR1	chr17	-	2239751
TSR2	chrX	+	54466836
TSR3	chr16	-	1401879
TSSC2	chr11	+	3402190
TSSC4	chr11	+	2421979
TSSK1B	chr5	-	112770686
TSSK2	chr22	+	19118820
TSSK3	chr1	+	32828139
TSSK4	chr14	+	24674901
TSSK6	chr19	-	19626357
TST	chr22	-	37416224
TSTD1	chr1	-	161008754
TSTD2	chr9	-	100395650
TSTD3	chr6	+	99968924
TTBK1	chr6	+	43211218
TTBK2	chr15	-	43212976
TTC1	chr5	+	159436145
TTC12	chr11	+	113185304
TTC13	chr1	-	231114607
TTC14	chr3	+	180319950
TTC16	chr9	+	130478357
TTC17	chr11	+	43380469
TTC19	chr17	+	15903137
TTC21A	chr3	+	39149170
TTC21B	chr2	-	166810286
TTC21B-AS1	chr2	+	166790366
TTC22	chr1	-	55266996
TTC23	chr15	-	99791430
TTC23L	chr5	+	34839268
TTC24	chr1	+	156549514
TTC26	chr7	+	138818523
TTC27	chr2	+	32853116
TTC28	chr22	-	29075828
TTC28-AS1	chr22	+	28315363
TTC29	chr4	-	147867016
TTC3	chr21	+	38445553
TTC3-AS1	chr21	-	38566227
TTC30A	chr2	-	178483470
TTC30B	chr2	-	178417524
TTC31	chr2	+	74710207
TTC32	chr2	-	20101744
TTC33	chr5	-	40756063
TTC34	chr1	-	2718258
TTC36	chr11	+	118398188
TTC36-AS1	chr11	-	118401490
TTC37	chr5	-	94890681
TTC38	chr22	+	46663904
TTC39A	chr1	-	51810788
TTC39A-AS1	chr1	+	51795325
TTC39B	chr9	-	15307214
TTC39C	chr18	+	21572850
TTC39C-AS1	chr18	-	21595424
TTC3P1	chrX	-	74962914
TTC4	chr1	+	55181533
TTC41P	chr12	-	104323989
TTC5	chr14	-	20774110
TTC6	chr14	+	38064833
TTC7A	chr2	+	47143004
TTC7B	chr14	-	91282774
TTC7B-AS1	chr14	+	91108972
TTC8	chr14	+	89290994
TTC9	chr14	+	71108632
TTC9-DT	chr14	-	71108015
TTC9B	chr19	-	40724291
TTC9C	chr11	+	62495648
TTF1	chr9	-	135282227
TTF2	chr1	+	117602947
TTI1	chr20	-	36661858
TTI2	chr8	-	33370653
TTK	chr6	+	80714365
TTL	chr2	+	113239732
TTLL1	chr22	-	43485397
TTLL1-AS1	chr22	+	43434590
TTLL10	chr1	+	1109259
TTLL10-AS1	chr1	-	1114935
TTLL11	chr9	-	124855587
TTLL12	chr22	-	43583140
TTLL13	chr15	+	90792787
TTLL2	chr6	+	167738573
TTLL3	chr3	+	9851410
TTLL4	chr2	+	219575557
TTLL5	chr14	+	76127588
TTLL6	chr17	-	46894591
TTLL7	chr1	-	84464815
TTLL7-IT1	chr1	-	84449983
TTLL8	chr22	-	50496656
TTLL9	chr20	+	30458436
TTN	chr2	-	179672150
TTN-AS1	chr2	+	179387917
TTPA	chr8	-	63998612
TTPAL	chr20	+	43104513
TTR	chr18	+	29171839
TTTY1	chrY	-	9611928
TTTY10	chrY	-	22681114
TTTY11	chrY	-	8685423
TTTY12	chrY	+	7672055
TTTY13	chrY	-	23756552
TTTY14	chrY	-	21239433
TTTY15	chrY	+	14774282
TTTY16	chrY	-	7569288
TTTY17A	chrY	+	24997730
TTTY17B	chrY	+	26631478
TTTY17C	chrY	-	27330920
TTTY18	chrY	-	8551919
TTTY19	chrY	+	8572512
TTTY1B	chrY	+	6258441
TTTY2	chrY	+	9573894
TTTY20	chrY	-	9172441
TTTY21	chrY	-	9558905
TTTY21B	chrY	+	6311474
TTTY22	chrY	+	9638761
TTTY23	chrY	+	9748406
TTTY23B	chrY	-	6111651
TTTY2B	chrY	-	6296485
TTTY3	chrY	+	27874636
TTTY3B	chrY	-	26087769
TTTY4	chrY	+	25082601
TTTY4B	chrY	+	26716348
TTTY4C	chrY	-	27246039
TTTY5	chrY	-	24445023
TTTY6	chrY	-	24587606
TTTY6B	chrY	+	24291133
TTTY7	chrY	+	6317508
TTTY7B	chrY	-	9552871
TTTY8	chrY	+	9528708
TTTY8B	chrY	-	6341671
TTTY9A	chrY	+	20891767
TTTY9B	chrY	-	20752407
TTYH1	chr19	+	54926637
TTYH2	chr17	+	72209709
TTYH3	chr7	+	2671619
TUB	chr11	+	8060179
TUB-AS1	chr11	+	8081584
TUBA1A	chr12	-	49582863
TUBA1B	chr12	-	49525178
TUBA1C	chr12	+	49621801
TUBA3C	chr13	-	19755964
TUBA3D	chr2	+	132233691
TUBA3E	chr2	-	130956012
TUBA3FP	chr22	-	21368576
TUBA4A	chr2	-	220119462
TUBA4B	chr2	+	220117964
TUBA8	chr22	+	18593574
TUBAL3	chr10	-	5446791
TUBB	chr6_qbl_hap6	+	1981059
TUBB1	chr20	+	57594483
TUBB2A	chr6	-	3157778
TUBB2B	chr6	-	3227887
TUBB3	chr16	+	89988332
TUBB4A	chr19	-	6502859
TUBB4B	chr9	+	140135738
TUBB6	chr18	+	12308239
TUBB8	chr10	-	122561
TUBB8B	chr18	-	73539
TUBBP5	chr9	+	141044564
TUBD1	chr17	-	57970304
TUBE1	chr6	-	112408685
TUBG1	chr17	+	40761700
TUBG2	chr17	+	40811301
TUBGCP2	chr10	-	135125841
TUBGCP3	chr13	-	113242467
TUBGCP4	chr15	+	43663298
TUBGCP5	chr15	+	22833498
TUBGCP6	chr22	-	50683452
TUFM	chr16	-	28857669
TUFT1	chr1	+	151512784
TUG1	chr22	+	31365250
TULP1	chr6	-	35480673
TULP2	chr19	-	49402001
TULP3	chr12	+	3000056
TULP4	chr6	+	158733496
TUNAR	chr14	+	96342728
TUSC1	chr9	-	25678442
TUSC2	chr3	-	50365654
TUSC3	chr8	+	15397595
TUSC7	chr3	+	116428634
TUSC8	chr13	-	44980120
TUT1	chr11	-	62358995
TUT4	chr1	-	53018764
TUT7	chr9	-	88969325
TVP23A	chr16	-	10912651
TVP23B	chr17	+	18684495
TVP23C	chr17	-	15466797
TVP23C-CDRT4	chr17	-	15466797
TWF1	chr12	-	44200120
TWF2	chr3	-	52273174
TWF2-DT	chr3	+	52273253
TWIST1	chr7	-	19157259
TWIST2	chr2	+	239756725
TWNK	chr10	+	102747299
TWSG1	chr18	+	9334770
TXK	chr4	-	48136267
TXLNA	chr1	+	32645275
TXLNB	chr6	-	139613135
TXLNG	chrX	+	16804588
TXLNGY	chrY	+	21729243
TXN	chr9	-	113018787
TXN2	chr22	-	36877687
TXNDC11	chr16	-	11836713
TXNDC12	chr1	-	52520863
TXNDC12-AS1	chr1	+	52516589
TXNDC15	chr5	+	134209459
TXNDC16	chr14	-	53019223
TXNDC17	chr17	+	6544379
TXNDC2	chr18	+	9885969
TXNDC5	chr6	-	7911021
TXNDC8	chr9	-	113100143
TXNDC9	chr2	-	99952796
TXNIP	chr1	+	145438489
TXNL1	chr18	-	54305823
TXNL4A	chr18	-	77793936
TXNL4B	chr16	-	72128277
TXNRD1	chr12	+	104609556
TXNRD2	chr22	-	19929341
TXNRD3	chr3	-	126373967
TYK2	chr19	-	10491248
TYMP	chr22	-	50968514
TYMS	chr18	+	657652
TYMSOS	chr18	-	658291
TYR	chr11	+	88911042
TYRO3	chr15	+	41851409
TYRO3P	chr15	-	76552493
TYROBP	chr19	-	36399197
TYRP1	chr9	+	12693384
TYSND1	chr10	-	71906456
TYW1	chr7	+	66461819
TYW1B	chr7	-	72298779
TYW3	chr1	+	75198835
TYW5	chr2	-	200820214
U2AF1	chr21	-	44527688
U2AF1L4	chr19	-	36236319
U2AF2	chr19	+	56166400
U2SURP	chr3	+	142720411
UACA	chr15	-	71055897
UAP1	chr1	+	162531511
UAP1L1	chr9	+	139971968
UBA1	chrX	+	47050245
UBA2	chr19	+	34919285
UBA3	chr3	-	69129524
UBA5	chr3	+	132373273
UBA52	chr19	+	18682533
UBA6	chr4	-	68566873
UBA6-DT	chr4	+	68566995
UBA7	chr3	-	49851386
UBAC1	chr9	-	138853219
UBAC2	chr13	+	99853107
UBAC2-AS1	chr13	-	99853011
UBALD1	chr16	-	4664889
UBALD2	chr17	+	74261428
UBAP1	chr9	+	34179002
UBAP1L	chr15	-	65407538
UBAP2	chr9	-	34049197
UBAP2L	chr1	+	154193324
UBASH3A	chr21	+	43824010
UBASH3B	chr11	+	122526429
UBB	chr17	+	16284092
UBBP4	chr17	+	21729600
UBC	chr12	-	125399196
UBD	chr6_apd_hap1	-	831022
UBE2A	chrX	+	118708525
UBE2B	chr5	+	133707259
UBE2C	chr20	+	44441282
UBE2CP5	chr19	+	58379127
UBE2D1	chr10	+	60094765
UBE2D2	chr5	+	138940923
UBE2D3	chr4	-	103790052
UBE2D3-AS1	chr4	+	103749211
UBE2D4	chr7	+	43966034
UBE2DNL	chrX	+	84189156
UBE2E1	chr3	+	23847445
UBE2E1-AS1	chr3	-	23848396
UBE2E2	chr3	+	23244592
UBE2E2-DT	chr3	-	23244484
UBE2E3	chr2	+	181845086
UBE2E4P	chrX	+	14262386
UBE2F	chr2	+	238875655
UBE2F-SCLY	chr2	+	238875586
UBE2FP1	chr3	-	37185673
UBE2G1	chr17	-	4269970
UBE2G2	chr21	-	46221735
UBE2H	chr7	-	129592800
UBE2I	chr16	+	1359152
UBE2J1	chr6	-	90062441
UBE2J2	chr1	-	1209234
UBE2K	chr4	+	39699755
UBE2L3	chr22	+	21903735
UBE2L5	chr13	+	30996629
UBE2L6	chr11	-	57335408
UBE2M	chr19	-	59069978
UBE2MP1	chr16	-	34404762
UBE2N	chr12	-	93835723
UBE2NL	chrX	+	142967172
UBE2O	chr17	-	74449234
UBE2Q1	chr1	-	154531138
UBE2Q1-AS1	chr1	+	154526084
UBE2Q2	chr15	+	76135787
UBE2Q2L	chr15	+	84841186
UBE2Q2P1	chr15	-	85114026
UBE2Q2P13	chr15	-	102285941
UBE2Q2P2	chr15	+	83023840
UBE2QL1	chr5	+	6448971
UBE2R2	chr9	+	33817157
UBE2R2-AS1	chr9	-	33818866
UBE2S	chr19	-	55919156
UBE2T	chr1	-	202311064
UBE2U	chr1	+	64669305
UBE2V1	chr20	-	48732494
UBE2V2	chr8	+	48920990
UBE2W	chr8	-	74791097
UBE2Z	chr17	+	46985768
UBE3A	chr15	-	25684171
UBE3B	chr12	+	109915438
UBE3C	chr7	+	156931619
UBE3D	chr6	-	83775560
UBE4A	chr11	+	118230314
UBE4B	chr1	+	10093015
UBFD1	chr16	+	23569047
UBIAD1	chr1	+	11333254
UBL3	chr13	-	30424754
UBL4A	chrX	-	153714954
UBL4B	chr1	+	110655064
UBL5	chr19	+	9938593
UBL7	chr15	-	74753529
UBL7-DT	chr15	+	74753605
UBLCP1	chr5	+	158690297
UBN1	chr16	+	4897481
UBN2	chr7	+	138915982
UBOX5	chr20	-	3140511
UBOX5-AS1	chr20	+	3087556
UBP1	chr3	-	33481897
UBQLN1	chr9	-	86322873
UBQLN1-AS1	chr9	+	86322749
UBQLN2	chrX	+	56590059
UBQLN3	chr11	-	5531187
UBQLN4	chr1	-	156023589
UBQLNL	chr11	-	5537929
UBR1	chr15	-	43398236
UBR2	chr6	+	42531766
UBR3	chr2	+	170683963
UBR4	chr1	-	19536760
UBR5	chr8	-	103424928
UBR5-DT	chr8	+	103251678
UBR7	chr14	+	93673600
UBTD1	chr10	+	99258680
UBTD2	chr5	-	171710768
UBTF	chr17	-	42298672
UBTFL1	chr11	+	89819117
UBXN1	chr11	-	62446545
UBXN10	chr1	+	20512588
UBXN11	chr1	-	26644846
UBXN2A	chr2	+	24163332
UBXN2B	chr8	+	59323919
UBXN4	chr2	+	136499424
UBXN6	chr19	-	4457791
UBXN7	chr3	-	196159298
UBXN7-AS1	chr3	+	196158255
UBXN8	chr8	+	30601680
UC.134	chr3	+	158244496
UCA1	chr19	+	15939756
UCHL1	chr4	+	41258944
UCHL1-DT	chr4	-	41258744
UCHL3	chr13	+	76123637
UCHL5	chr1	-	193029206
UCK1	chr9	-	134406650
UCK2	chr1	+	165796850
UCKL1	chr20	-	62587769
UCKL1-AS1	chr20	+	62584736
UCMA	chr10	-	13276374
UCN	chr2	-	27531313
UCN2	chr3	-	48601214
UCN3	chr10	+	5406928
UCP1	chr4	-	141490115
UCP2	chr11	-	73694247
UCP3	chr11	-	73720130
UEVLD	chr11	-	18610281
UFC1	chr1	+	161123767
UFD1	chr22	-	19466716
UFL1	chr6	+	96969681
UFM1	chr13	+	38923987
UFSP1	chr7	-	100487336
UFSP2	chr4	-	186347118
UGCG	chr9	+	114659093
UGDH	chr4	-	39529059
UGDH-AS1	chr4	+	39529458
UGGT1	chr2	+	128848773
UGGT2	chr13	-	96705655
UGP2	chr2	+	64068102
UGT1A1	chr2	+	234668915
UGT1A10	chr2	+	234545093
UGT1A3	chr2	+	234637687
UGT1A4	chr2	+	234627381
UGT1A5	chr2	+	234621552
UGT1A6	chr2	+	234600347
UGT1A7	chr2	+	234590546
UGT1A8	chr2	+	234526278
UGT1A9	chr2	+	234580543
UGT2A1	chr4	-	70518965
UGT2A2	chr4	-	70505360
UGT2A3	chr4	-	69817522
UGT2B10	chr4	+	69681711
UGT2B11	chr4	-	70080466
UGT2B15	chr4	-	69536370
UGT2B17	chr4	-	69442040
