KCNK3	chr2	+	26692722
KCTD8	chr4	-	44448809
KDM4C	chr9	+	6757656
KDM6B	chr17	+	7834217
KDSR	chr18	-	63367206
KIAA2012	chr2	+	202073255
KIF20A	chr5	+	138179112
KIF9	chr3	-	47282799
KIR3DL3	chrCHR_HSCHR19KIR_FH13_A_HAP_CTG3_1	+	54724478
KLHL33	chr14	-	20436166
KLKB1	chr4	+	186227507
KLRB1	chr12	-	9607916
KNG1	chr3	+	186717359
KPNA4	chr3	-	160565571
KRBA1	chr7	+	149715057
KRTAP12-4	chr21	-	44654659
KRTAP21-2	chr21	-	30747259
KRTAP4-1	chr17	-	41184911
KTN1	chr14	+	55580207
LCE6A	chr1	+	152842856
LGALSL	chr2	+	64454162
LGI2	chr4	-	25030946
LGI4	chr19	-	35135200
LOX	chr5	-	122078259
LRP2BP	chr4	-	185395924
LRP5	chr11	+	68312591
LRPAP1	chr4	-	3532422
LRRC19	chr9	-	27005672
LSM11	chr5	+	157743712
LSM5	chr7	-	32490380
MAMDC2	chr9	+	70043848
MAN2A1	chr5	+	109689927
MAP3K7CL	chr21	+	29077633
MCCC1	chr3	-	183116075
MCFD2	chr2	-	46915780
MDH2	chr7	+	76048106
MED16	chr19	-	893218
MEF2A	chr15	+	99565700
MEP1B	chr18	+	32190025
METTL8	chr2	-	171434802
MLX	chr17	+	42567072
MMD	chr17	-	55421835
MORF4L2	chrX	-	103688158
MOSMO	chr16	+	22008111
MPC1L	chrX	+	40623428
MPC2	chr1	-	167937072
MPP2	chr17	-	43907942
MRPL22	chr5	+	154941073
MRPL41	chr9	+	137551879
MRPS30	chr5	+	44808947
MSANTD2	chr11	-	124776242
MSH5	chr6	+	31739948
MTERF1	chr7	-	91880702
MTSS2	chr16	-	70686053
MUC4	chrCHR_HSCHR3_1_CTG3	-	195819600
MYEOV	chr11	+	69294155
MYH6	chr14	-	23408273
MYO1H	chr12	+	109347900
MYOT	chr5	+	137867860
NAF1	chr4	-	163166890
NAGS	chr17	+	44004622
NCLN	chr19	+	3185930
NDUFAF5	chr20	+	13785028
NDUFB4	chr3	+	120596328
NEFH	chr22	+	29480218
NEFM	chr8	+	24913761
NEUROG1	chr5	-	135535964
NGFR	chr17	+	49495293
NKIRAS2	chr17	+	42017020
NLRP5	chr19	+	55999726
NMS	chr2	+	100470482
NMUR2	chr5	-	152405279
NOL4L	chr20	-	32585333
NT5DC4	chr2	+	112721486
NUP42	chr7	+	23182048
NUP93	chr16	+	56783456
NXPE3	chr3	+	101779211
OCIAD2	chr4	-	48906774
ODF3	chr11	+	196761
OGA	chr10	-	101818444
OPTN	chr10	+	13100173
OR10A4	chr11	+	6876625
OR1A2	chr17	+	3197519
OR1L1	chr9	+	122661566
OR4C5	chr11	-	48366465
OR4E2	chr14	+	21653835
OR5I1	chr11	-	55936400
OR6Q1	chr11	+	58030953
OR7D4	chr19	-	9219589
ORAI2	chr7	+	102433530
OXSR1	chr3	+	38165537
P2RX1	chr17	-	3916465
PABPC4	chr1	-	39576790
PACSIN2	chr22	-	43015149
PAFAH1B3	chr19	-	42302777
PAGE2B	chrX	+	55075030
PBOV1	chr6	-	138218491
PCDH20	chr13	-	61415849
PDHB	chr3	-	58433832
PDZD11	chrX	-	70289913
PES1	chr22	-	30607083
PHF20	chr20	+	35772015
PHLPP1	chr18	+	62715541
PIWIL4	chr11	+	94567368
PKD2L2	chr5	+	137889437
PKDREJ	chr22	-	46263343
PLA2G4E	chr15	-	42051190
PLCD4	chr2	+	218609740
PLEC	chr8	-	143950876
PLK5	chr19	+	1524077
PLOD3	chr7	-	101217581
PLXNB1	chr3	-	48429463
POLQ	chr3	-	121545988
POR	chr7	+	75915159
POU3F4	chrX	+	83508290
PPAN-P2RY11	chr19	+	10106223
PPDPF	chr20	+	63520765
PPIAL4D	chr1	-	145242174
PRDM9	chr5	+	23507609
PRKAG2	chr7	-	151877115
PRMT8	chr12	+	3491203
PRR23D1	chr8	+	7539627
PRXL2C	chr9	-	96655317
PSG8	chr19	-	42765678
PSMC2	chr7	+	103328570
PSMD4	chr1	+	151254709
PTPRD	chr9	-	10613002
PTPRF	chr1	+	43530883
PUS10	chr2	-	61018255
RAD17	chrCHR_HSCHR5_2_CTG1_1	+	69369820
RAPGEF6	chr5	-	131635229
RARRES1	chr3	-	158732457
RBM10	chrX	+	47145221
RBM22	chr5	-	150701062
RCBTB1	chr13	-	49585558
REEP2	chr5	+	138439057
REPIN1	chr7	+	150368790
RETNLB	chr3	-	108757410
REX1BD	chr19	+	18588798
RGS19	chr20	-	64079518
RHOF	chr12	-	121793688
RING1	chrCHR_HSCHR6_MHC_DBB_CTG1	+	33186401
RIPOR2	chr6	-	24911048
RIPPLY3	chr21	+	37006702
RLIM	chrX	-	74614624
RNASET2	chr6	-	166956550
RNF170	chr8	-	42896723
RNF24	chr20	-	4015389
RNH1	chrCHR_HSCHR11_1_CTG8	-	503570
RPH3A	chr12	+	112791748
RPL22	chr1	-	6199595
RPS15	chr19	+	1438401
RPS6KL1	chr14	-	74923260
RTP2	chr3	-	187702557
S100A9	chr1	+	153357854
SAT2	chr17	-	7627821
SCN9A	chr2	-	166375993
SCO1	chr17	-	10697533
SCP2D1	chr20	+	18813783
SEC23B	chr20	+	18507520
SEMA4G	chr10	+	100969504
SERPINB2	chr18	+	63887705
SERTAD2	chr2	-	64653913
SF3B5	chr6	-	144095573
SFSWAP	chr12	+	131711090
SFXN1	chr5	+	175478560
SFXN3	chr10	+	101031234
SH2B1	chr16	+	28862804
SHANK1	chr19	-	50719802
SHKBP1	chr19	+	40576873
SHOC1	chr9	-	111794937
SHROOM2	chrX	+	9786429
SKP2	chr5	+	36152111
SLC15A2	chr3	+	121894401
SLC17A4	chr6	+	25754699
SLC1A2	chr11	-	35419558
SLC20A1	chr2	+	112645939
SLC24A1	chr15	+	65621938
SLC25A32	chr8	-	103415107
SLC25A39	chr17	-	44324870
SLC35B2	chr6	-	44257352
SLC35F1	chr6	+	117907264
SLC35G5	chr8	+	11331012
SLC46A2	chr9	-	112890876
SLF2	chr10	+	100912963
SLITRK5	chr13	+	87672615
SMAD2	chr18	-	47930659
SMC3	chr10	+	110567695
SMIM1	chr1	+	3772787
SMOX	chr20	+	4148779
SOX4	chr6	+	21593751
SPATA7	chr14	+	88384924
SPEG	chr2	+	219434843
SPINK6	chr5	+	148202794
SPRYD3	chr12	-	53079390
SPRYD7	chr13	-	49936490
SRC	chr20	+	37346109
STMP1	chr7	+	135662514
STN1	chr10	-	103918287
STOX2	chr4	+	183905307
SUCO	chr1	+	172532349
SUMO1	chr2	-	202238597
SUPT6H	chr17	+	28662205
SYNGAP1	chr6	+	33420065
SYT10	chr12	-	33439819
TAB2	chr6	+	149321052
TADA2A	chrCHR_HSCHR17_7_CTG4	+	37411498
TAS1R1	chr1	+	6555307
TAS2R40	chr7	+	143222037
TBCE	chr1	+	235367427
TBR1	chr2	+	161416297
TCEANC	chrX	+	13653219
TDRD15	chr2	+	21123968
TENT2	chr5	+	79612441
TERB2	chr15	+	44956687
TEX35	chr1	+	178513118
THEM6	chr8	+	142727223
TIA1	chr2	-	70248628
TIGD3	chr11	+	65354751
TMBIM4	chr12	-	66169996
TMED7	chr5	-	115626036
TMEM120B	chr12	+	121712752
TMEM203	chr9	-	137205648
TMEM205	chr19	-	11346268
TMEM236	chr10	+	17752201
TMEM243	chr7	-	87220587
TMEM80	chr11	+	695643
TMEM81	chr1	-	205084460
TNFSF13	chr17	+	7558292
TNKS	chr8	+	9555912
TNS4	chr17	-	40501623
TOX3	chr16	-	52547143
TPI1	chr12	+	6867119
TPSG1	chr16	-	1225268
TRAPPC5	chr19	+	7680833
TRAPPC6B	chr14	-	39170333
TSEN34	chrCHR_HSCHR19LRC_LRC_I_CTG3_1	+	54191329
TSPAN1	chr1	+	46175087
TSPAN18	chr11	+	44726962
TTC16	chr9	+	127716079
TTC38	chr22	+	46268008
TTLL9	chr20	+	31870634
TUBB2A	chr6	-	3157544
UGT1A8	chr2	+	233617633
UQCRC2	chr16	+	21953361
USP22	chr17	-	21043011
VGLL1	chrX	+	136532215
VPS28	chrCHR_HG2419_PATCH	-	144428562
VPS36	chr13	-	52450244
VRK3	chr19	-	50025946
VSTM1	chrCHR_HSCHR19LRC_LRC_I_CTG3_1	-	54063953
VWA5A	chr11	+	124115450
VWA5B2	chr3	+	184229585
WDR76	chr15	+	43827002
WFIKKN2	chr17	+	50835586
XAGE1B	chrX	-	52517057
XAGE2	chrX	+	52369021
XKR9	chr8	+	70669339
XRN1	chr3	-	142448062
YARS2	chr12	-	32755897
YJEFN3	chr19	+	19528911
YME1L1	chr10	-	27154384
YTHDF1	chr20	-	63216131
ZBED9	chr6	-	28587298
ZBTB43	chr9	+	126805040
ZBTB8B	chr1	+	32465072
ZCCHC14	chr16	-	87493024
ZFP69B	chr1	+	40450476
ZMAT2	chr5	+	140700447
ZNF106	chr15	-	42457532
ZNF140	chr12	+	133080923
ZNF157	chrX	+	47370578
ZNF26	chr12	+	132986367
ZNF260	chr19	-	36528271
ZNF273	chr7	+	64903273
ZNF331	chr19	+	53521024
ZNF414	chr19	-	8514167
ZNF490	chr19	-	12610813
ZNF684	chr1	+	40531573
ZNF835	chr19	-	56671757
ZNF853	chr7	+	6615610
ZNRF1	chr16	+	74999024
ZSCAN2	chr15	+	84601005
AAMDC	chr11	+	77821154
ABHD18	chr4	+	127965406
ABI2	chr2	+	203328394
ADAP1	chr7	-	954697
ADAP2	chr17	+	30921945
ADAR	chr1	-	154608186
ADCY3	chr2	-	24919839
ADGRF3	chr2	-	26346789
ADH5	chr4	-	99088788
ADK	chr10	+	74151240
AGBL3	chr7	+	134986508
AGR3	chr7	-	16881983
AHDC1	chr1	-	27603632
ALG13	chrX	+	111681170
ANK2	chr4	+	113116697
ANKDD1B	chr5	+	75611453
ANKHD1	chr5	+	140401833
ANKRD18B	chr9	+	33524251
ANKRD61	chr7	+	6031376
AQP4	chr18	-	26865752
ARHGAP22	chr10	-	48605073
ARHGAP35	chr19	+	46860997
ARHGAP45	chr19	+	1067167
ARHGEF17	chr11	+	73308276
ARMCX2	chrX	-	101659850
ARPC1A	chr7	+	99325898
ARPC5	chr1	-	183635783
ARRDC4	chr15	+	97960703
ARSK	chr5	+	95555101
ATP10B	chr5	-	160852211
ATP5F1A	chr18	-	46098296
ATP6V1C1	chr8	+	103021083
ATP8A2	chr13	+	25371974
ATP8B2	chr1	+	154325525
B3GNT3	chr19	+	17795138
B4GALT1	chr9	-	33167336
BAG6	chr6	-	31652705
BAK1	chr6	-	33580293
BBOF1	chr14	+	74019349
BCAS2	chr1	-	114581615
BGLAP	chr1	+	156242184
BLZF1	chr1	+	169368195
BNIP1	chr5	+	173144442
BPI	chr20	+	38304150
BRWD3	chrX	-	80809877
BTF3	chr5	+	73498442
C11orf1	chr11	+	111879541
C11orf58	chr11	+	16738647
C11orf87	chr11	+	109422190
C14orf132	chr14	+	96039362
C3orf70	chr3	-	185153060
C4BPB	chr1	+	207089238
C9orf72	chr9	-	27573866
CALD1	chr7	+	134779634
CCDC39	chr3	-	180679489
CCDC66	chr3	+	56557175
CCNY	chr10	+	35336509
CD3E	chr11	+	118304730
CDC16	chr13	+	114234897
CDC25C	chr5	-	138331804
CDH6	chr5	+	31193686
CDIN1	chr15	+	36579626
CENPK	chr5	-	65563168
CENPO	chr2	+	24793145
CENPS	chr1	+	10430433
CEP85L	chr6	-	118651591
CFAP161	chr15	+	81134270
CFAP52	chr17	+	9576642
CHAC1	chr15	+	40953471
CHAF1A	chr19	+	4402640
CHCHD1	chr10	+	73782047
CHRM2	chr7	+	136868652
CIR1	chr2	-	174395712
CLDN15	chr7	-	101238820
CLDN23	chr8	+	8701937
CLP1	chr11	+	57648188
CNNM3	chr2	+	96816268
CNTNAP2	chr7	+	146116801
COMP	chr19	-	18791305
COX6A2	chr16	-	31428360
CR1	chr1	+	207496157
CRADD	chr12	+	93677717
CRHBP	chr5	+	76953045
CRYGD	chrCHR_HSCHR2_8_CTG7_2	-	208130665
CSH2	chr17	-	63873766
CTNND1	chr11	+	57761802
CTXND1	chr15	-	80252213
CUL1	chr7	+	148698903
CUL4A	chr13	+	113209613
CYP3A7	chr7	-	99735196
DACT2	chr6	-	168319777
DEFB119	chr20	-	31390590
DEFB4B	chrCHR_HG76_PATCH	+	7407233
DGKE	chr17	+	56834151
DLG5	chr10	-	77926755
DNAAF1	chr16	+	84145308
DNAAF2	chr14	-	49635244
DNAJC2	chr7	-	103344830
DNPEP	chr2	-	219387912
DOCK4	chr7	-	112206399
DPYS	chr8	-	104467055
DSCAML1	chr11	-	117797261
EDARADD	chr1	+	236395413
EDEM2	chr20	-	35147336
EDN2	chr1	-	41484683
EEF1AKMT4	chr3	+	184249672
EFR3B	chr2	+	25042076
EGFR	chr7	+	55019017
EIF3D	chr22	-	36529166
ELOA2	chr18	-	47035621
ELP1	chr9	-	108934328
EMILIN1	chr2	+	27078615
EMSY	chr11	+	76445018
ENTPD1	chr10	+	95756163
ERCC8	chr5	-	60945070
ERP29	chr12	+	112018804
ERVV-1	chr19	+	53013921
EXOC2	chr6	-	693139
F7	chr13	+	113105807
F8A3	chrX	-	155458620
FAM118A	chr22	+	45308982
FBXO25	chr8	+	406955
FBXW10	chr17	+	18744026
FCGR2A	chr1	+	161505457
FGGY	chr1	+	59296981
FHL5	chr6	+	96563128
FHOD3	chr18	+	36297713
FOLH1	chr11	-	49208602
FOXRED2	chr22	-	36507221
FXR1	chr3	+	180912670
FYN	chr6	-	111873452
GAGE12C	chrX	+	49532177
GALNT16	chr14	+	69259964
GALR3	chr22	+	37823382
GAST	chr17	+	41712331
GFPT2	chr5	-	180353336
GID4	chr17	+	18039408
GIGYF1	chr7	-	100694250
GJB1	chrX	+	71215212
GNG2	chr14	+	51860414
GOLGA6B	chr15	+	72654697
GOLGA6D	chr15	+	75286693
GOLPH3	chr5	-	32174319
GPC2	chr7	-	100177381
GPC4	chrX	-	133415489
GPRC5A	chr12	+	12891562
GPRC5D	chr12	-	12952170
GREM1	chrCHR_HSCHR15_6_CTG8	+	32248744
GRIK5	chr19	-	42070206
GSDMC	chrCHR_HSCHR8_7_CTG7	-	129795674
GSE1	chr16	+	85613322
GTPBP6	chrX	-	318796
GTSF1L	chr20	-	43727002
H3C15	chr1	+	149852608
HAUS6	chr9	-	19102904
HBA1	chr16	+	176680
HDC	chr15	-	50265726
HDGF	chr1	-	156751675
HELB	chr12	+	66302493
HEPH	chrX	+	66162671
HEXA	chr15	-	72376014
HIP1	chr7	-	75738941
HJURP	chr2	-	233854535
HLCS	chr21	-	36966669
HMGN1	chr21	-	39349088
HNRNPK	chr9	-	83980604
HOMER1	chr5	-	79514134
HRAS	chr11	-	535576
HTR4	chr5	-	148654527
HTT	chr4	+	3041363
IARS1	chr9	-	92293700
IBA57	chr1	+	228165804
IFI35	chr17	+	43006740
IFIT1	chr10	+	89392546
IL11RA	chr9	+	34652205
IL13RA2	chrX	-	115018973
IL22RA2	chr6	-	137173644
IL27	chr16	-	28506834
INCA1	chr17	-	4997610
IPO4	chrCHR_HG1_PATCH	-	24188815
JAG1	chr20	-	10673999
JAG2	chr14	-	105168776
JPT2	chr16	+	1678279
KCNA4	chr11	-	30017030
KCND1	chrX	-	48971844
KCNJ1	chr11	-	128867296
KCNK18	chr10	+	117197489
KCNN2	chr5	+	114055978
KDELR3	chr22	+	38468096
KIF17	chr1	-	20718017
KIFBP	chr10	+	68988803
KLHDC9	chr1	+	161098361
KLHL21	chr1	-	6603001
KLHL6	chr3	-	183555706
KMT2E	chr7	+	105014205
KPTN	chr19	-	47484219
KRT36	chr17	-	41492546
KYNU	chr2	+	142877664
L3MBTL4	chr18	-	6414911
LACTB2	chr8	-	70669185
LASP1	chr17	+	38869859
LAX1	chr1	+	203765183
LCLAT1	chr2	+	30447257
LEXM	chr1	+	54806063
LGSN	chr6	-	63319983
LHX1	chrCHR_HSCHR17_7_CTG4	+	36939305
LIFR	chr5	-	38556646
LINC02210-CRHR1	chr17	+	45620344
LMO3	chr12	-	16605379
LMO7	chr13	+	75620434
LRP11	chr6	-	149864359
LRRC4B	chr19	-	50568435
LRRC70	chr5	+	62578819
LRRC8A	chr9	+	128882502
LRTM1	chr3	-	54928059
LY6G6D	chrCHR_HSCHR6_MHC_COX_CTG1	+	31694313
LYG2	chr2	-	99255666
LZTS3	chr20	-	3168561
MAGED4B	chrX	-	52069219
MAIP1	chr2	+	199955317
MAML3	chr4	-	140154184
MARCOL	chr5	+	148221650
MBD4	chr3	-	129440009
MCMBP	chr10	-	119872843
METRNL	chrCHR_HSCHR17_1_CTG9	+	83077507
METTL1	chr12	-	57772105
MFSD6	chr2	+	190408355
MICOS10	chr1	+	19596979
MMUT	chr6	-	49463253
MPEG1	chr11	-	59212927
MRPL1	chr4	+	77862830
MRPS31	chr13	-	40771190
MRPS36	chr5	+	69217760
MSL2	chr3	-	136196335
MTMR12	chr5	-	32312939
MTMR4	chr17	-	58514638
MTO1	chr6	+	73461737
MUCL1	chr12	+	54854516
MYO5A	chr15	-	52529050
MYOZ3	chr5	+	150660882
MYPN	chr10	+	68109488
MYT1	chr20	+	64164566
NAA15	chr4	+	139301505
NAT8	chr2	-	73642422
NDUFB6	chr9	-	32573159
NDUFB9	chr8	+	124539101
NECTIN4	chr1	-	161089558
NEDD8-MDP1	chrCHR_HG1_PATCH	-	24232351
NEGR1	chr1	-	72282539
NEK8	chr17	+	28728788
NIBAN2	chr9	-	127569073
NLRC3	chr16	-	3577403
NNMT	chr11	+	114296399
NPM2	chr8	+	22024134
NQO1	chr16	-	69726668
NSMCE3	chr15	-	29269822
NUDT17	chr1	+	145845630
NUDT3	chr6	-	34392669
NUMBL	chr19	-	40690651
NUP35	chr2	+	183124443
NUPR2	chr7	-	56116417
NXPE4	chr11	-	114595786
OPHN1	chrX	-	68433495
OR10G4	chr11	+	124012997
OR10G7	chr11	-	124041325
OR13C2	chr9	-	104605627
OR13H1	chrX	+	131544074
OR2T35	chr1	-	248645278
OR2Z1	chr19	+	8721634
OR4X2	chr11	+	48245104
OR51A2	chr11	-	4955713
OR51A7	chr11	+	4903783
OR52H1	chr11	-	5548540
OR52N4	chr11	+	5754243
OR5D14	chr11	+	55795556
OR5M11	chr11	-	56543257
OTUD6B	chr8	+	91070196
P2RX6	chr22	+	21015165
PAOX	chr10	+	133379262
PARD3B	chr2	+	204545475
PARP14	chr3	+	122680839
PARP15	chr3	+	122577650
PCDHAC1	chr5	+	140926299
PCLAF	chr15	-	64381441
PCNT	chr21	+	46324156
PCOLCE2	chr3	-	142889206
PDCD6IP	chr3	+	33798571
PDCD7	chr15	-	65133808
PDCL2	chr4	-	55592245
PDE6D	chr2	-	231781282
PDK4	chr7	-	95596516
PEX3	chr6	+	143450805
PGA4	chr11	+	61222347
PGAM5	chr12	+	132710842
PGPEP1L	chr15	-	99007792
PIGM	chr1	-	160031990
PITX2	chr4	-	110642006
PITX3	chr10	-	102241512
PLA1A	chr3	+	119600271
PLA2G4B	chr15	+	41837775
PLA2G5	chr1	+	20070194
PLAC8L1	chr5	-	146105577
PLN	chr6	+	118548296
PLPP4	chr10	+	120457227
PLPP6	chr9	+	4662294
PLRG1	chr4	-	154550400
PLSCR3	chrCHR_HG2046_PATCH	-	7394807
POLR1C	chr6	+	43517089
POLR3F	chr20	+	18467389
POMZP3	chr7	-	76627279
POU2F2	chr19	-	42132446
PPIL1	chr6	-	36874803
PPP1R17	chr7	+	31687215
PPP1R36	chr14	+	64549961
PPP1R3D	chr20	-	59940305
PPP2R3C	chr14	-	35121990
PPP4R3B	chr2	-	55617622
PRDM14	chr8	-	70071252
PREX1	chr20	-	48827999
PRKAG1	chr12	-	49018779
PRKCH	chr14	+	61321579
PRPF38B	chr1	+	108692310
PRR18	chr6	-	166308392
PRR22	chr19	-	5784599
PRSS27	chr16	-	2720224
PRSS55	chr8	+	10525532
PSMB10	chr16	-	67936850
PTK2	chr8	-	141001282
PTPA	chr9	+	129111413
PXDNL	chr8	-	51809445
QRFPR	chr4	-	121381018
R3HCC1	chr8	+	23288108
R3HCC1L	chr10	+	98134657
RABEP1	chr17	+	5282284
RAD52	chr12	-	949694
RAI2	chrX	-	17861337
RANBP6	chr9	-	6015624
RANBP9	chr6	-	13711835
RAPH1	chr2	-	203535301
RASGRF2	chr5	+	80960363
RBM4B	chr11	-	66677748
RBMXL1	chr1	-	88992960
RBMY1B	chrY	+	21511338
RFT1	chr3	-	53130435
RFX6	chr6	+	116877242
RGS3	chr9	+	113444731
RHBDL1	chr16	+	676075
RHOH	chr4	+	40197031
RIF1	chr2	+	151409941
RLN1	chr9	-	5339876
RMND5A	chr2	+	86720291
RMND5B	chr5	+	178130996
RNF128	chrX	+	106726701
RNF146	chr6	+	127266849
RNF19B	chr1	-	32964809
RNF44	chr5	-	176537402
RPLP0	chr12	-	120201099
RSC1A1	chr1	+	15659713
RTF1	chr15	+	41417095
RTL8C	chrX	+	135032355
S1PR1	chr1	+	101237019
SCNM1	chr1	+	151166144
SCNN1G	chr16	+	23182745
SDC4	chr20	-	45348424
SDE2	chr1	-	225999343
SDHD	chr11	+	112086873
SDK2	chr17	-	73644445
SEC31A	chr4	-	82891153
SEPTIN9	chr17	+	77319518
SERPINB11	chr18	+	63702304
SERPINB7	chr18	+	63775418
SERPINB9	chr6	-	2903309
SERPINE3	chr13	+	51335773
SH3YL1	chr2	-	261323
SIGLEC7	chr19	+	51142301
SIKE1	chr1	-	114780685
SLC25A51	chr9	-	37904110
SLC28A3	chr9	-	84340758
SLC35C1	chr11	+	45805149
SLC38A11	chr2	-	164955525
SLC3A1	chr2	+	44275480
SLC44A4	chrCHR_HSCHR6_MHC_APD_CTG1	-	31944693
SLC46A3	chr13	-	28718970
SLC4A2	chr7	+	151058212
SLC52A2	chr8	+	144358595
SLFN11	chr17	-	35373621
SLITRK4	chrX	-	143636101
SMAD9	chr13	-	36920238
SMAGP	chr12	-	51270415
SMARCD1	chr12	+	50085342
SMCO3	chr12	-	14814182
SMIM19	chr8	+	42541585
SNAP29	chr22	+	20859007
SNAPC3	chr9	+	15422876
SOST	chr17	-	43758791
SPAAR	chr9	+	35909490
SPACA3	chr17	+	32970376
SPANXN4	chrX	+	143025932
SPATA46	chr1	-	162376854
SPEF2	chr5	+	35617844
SPINK1	chr5	-	147831635
SPN	chr16	+	29663247
SPPL2C	chrCHR_HSCHR17_1_CTG5	-	46252843
SSB	chr2	+	169791933
SSNA1	chr9	+	137188676
SSTR1	chr14	+	38207904
STAT4	chr2	-	191151590
STT3A	chr11	+	125592852
STXBP1	chr9	+	127612265
STYXL2	chr1	+	167094075
SUMF2	chr7	+	56064224
SUMO3	chr21	-	44818129
SWSAP1	chr19	+	11374707
SYT12	chr11	+	67006778
TACC3	chr4	+	1722224
TAF10	chr11	-	6612216
TAF1B	chr2	+	9843474
TAF4B	chr18	+	26226445
TAF6	chr7	-	100119354
TBC1D10B	chr16	-	30370494
TCTN1	chr12	+	110614027
TECRL	chr4	-	64409450
TEX30	chr13	-	102770270
TEX33	chr22	-	37007841
TFDP1	chr13	+	113584753
TIAM1	chr21	-	31344302
TIMM13	chr19	-	2427586
TIMM9	chr14	-	58427531
TJP1	chr15	-	29822503
TMBIM1	chr2	-	218286849
TMEM196	chr7	-	19773617
TMEM212	chr3	+	171843349
TMEM214	chr2	+	27032965
TNFAIP8L1	chr19	+	4640017
TNFRSF19	chr13	+	23570412
TOM1	chr22	+	35299804
TOMM34	chr20	-	44960397
TOP3A	chrCHR_HSCHR17_3_CTG1	-	18314994
TPM1	chr15	+	63042687
TPMT	chr6	-	18155077
TPR	chr1	-	186375253
TRIM37	chr17	-	59106880
TRIM64B	chr11	-	89878487
TRIM68	chr11	-	4608231
TRMT10A	chr4	-	99563668
TSC2	chr16	+	2047985
TTC13	chr1	-	230978861
TTC27	chr2	+	32628050
TTC9B	chr19	-	40218384
TTLL4	chr2	+	218710835
TTR	chr18	+	31557010
TXLNB	chr6	-	139291998
UBASH3A	chr21	+	42403902
UBTF	chr17	-	44221626
UFD1	chr22	-	19479193
UFSP2	chr4	-	185425964
UNC13C	chr15	+	53978201
UNC5D	chr8	+	35235475
UNC80	chr2	+	209771832
URGCP-MRPS24	chr7	-	43906589
USP21	chr1	+	161159500
USP35	chr11	+	78188919
UXS1	chr2	-	106194301
VAV3	chr1	-	107965180
VPS37C	chr11	-	61161426
WDFY4	chr10	+	48684873
WDR73	chr15	-	84654283
WTIP	chr19	+	34481758
XKR3	chr22	-	16821699
XKR7	chr20	+	31968151
ZAR1	chr4	+	48490252
ZBTB33	chrX	+	120250812
ZBTB45	chr19	-	58519554
ZCCHC12	chrX	+	118823824
ZCCHC13	chrX	+	74304180
ZFP30	chr19	-	37655412
ZFP57	chr6	-	29681152
ZFYVE16	chr5	+	80408064
ZKSCAN3	chr6	+	28349950
ZNF219	chr14	-	21098655
ZNF334	chr20	-	46513559
ZNF410	chr14	+	73886859
ZNF513	chr2	-	27380734
ZNF619	chr3	+	40477122
ZNF624	chr17	-	16653850
ZNF717	chr3	-	75785549
ZNF718	chr4	+	124501
ZNF746	chr7	-	149497733
ZNF76	chr6	+	35259735
ZNF776	chr19	+	57746815
ZNF790	chr19	-	36838387
ZNF831	chr20	+	59123381
ZSCAN4	chr19	+	57668935
ZSWIM3	chr20	+	45857614
A2M	chr12	-	9115919
A4GNT	chr3	-	138132390
ABCA4	chr1	-	94121148
ABCA7	chr19	+	1040107
ABCG5	chr2	-	43838839
ACACB	chr12	+	109116587
ACP6	chr1	-	147670524
ACSL4	chrX	-	109733257
ACTL10	chr20	+	33666943
ADGRG5	chr16	+	57542689
ADPRH	chr3	+	119579268
AEBP1	chr7	+	44104345
AFTPH	chr2	+	64524299
AHRR	chr5	+	321714
ANKRD55	chr5	-	56233330
ANKRD60	chr20	-	58228653
ANKRD9	chr14	-	102509776
ANO10	chr3	-	43622011
ANXA3	chr4	+	78551758
AP2A2	chr11	+	925809
AP3B2	chr15	-	82709859
APOBEC3H	chr22	+	39097224
AQP9	chr15	+	58138381
ARIH1	chr15	+	72474330
ARL2BP	chr16	+	57245259
ARL6IP6	chr2	+	152718620
ARMC2	chr6	+	108848422
ARMH4	chr14	-	58152213
ASB5	chr4	-	176269222
ATF2	chr2	-	175168203
ATF7	chr12	-	53626382
ATP5MG	chr11	+	118401459
ATP6V1E2	chr2	-	46519957
ATRNL1	chr10	+	115093365
ATXN7	chr3	+	63864560
ATXN7L1	chr7	-	105876599
B9D2	chr19	-	41364149
BAX	chr19	+	48954929
BCAT1	chr12	-	24949101
BDNF	chr11	-	27659658
BIRC6	chr2	+	32357162
BLMH	chr17	-	30291944
BMI1	chr10	+	22321099
BMPR2	chr2	+	202376327
BPTF	chr17	+	67825503
BRINP2	chr1	+	177170958
BTBD2	chr19	-	2015714
C11orf96	chr11	+	43942637
C12orf76	chr12	-	110048522
C17orf100	chr17	+	6651762
C17orf75	chr17	-	32342209
C19orf25	chr19	-	1479118
C6orf118	chr6	-	165309605
C6orf52	chrCHR_HG2057_PATCH	-	10694797
C8orf48	chr8	+	13566869
C9orf40	chr9	-	74952912
CACNA1I	chr22	+	39570753
CAMK1	chr3	-	9769947
CAMK2G	chr10	-	73874555
CARD6	chr5	+	40841367
CCDC181	chr1	-	169460669
CCDC60	chr12	+	119334729
CCDC86	chr11	+	60842113
CCL20	chr2	+	227813842
CD27	chr12	+	6444955
CD28	chr2	+	203706639
CD4	chr12	+	6789528
CD48	chr1	-	160711803
CDC5L	chr6	+	44387706
CDH7	chr18	+	65751012
CDX4	chrX	+	73447053
CDY1	chrY	+	25622117
CDYL	chr6	+	4776404
CEACAM5	chr19	+	41708626
CEACAM7	chr19	-	41688367
